player_id,player_name,draft_year,pick_number,college,prospect_archetype,size_bucket,height_wo_shoes,weight,wingspan,wingspan_height_diff,standing_reach,estimated_arm_length,p_role_family_changed,p_creator_upshift,tall_wing_creation_scale,creator_to_wing_scaling_signal,big_offensive_scalability,defensive_big_offense_floor,defensive_big_signal_cap,low_ast_rim_protector_risk,pred_peak_mpg,pred_peak_ppg,pred_peak_usg_pct,pred_peak_pct_fga_3pt,pred_peak_ast_pct,pred_peak_tov_pct,pred_peak_orb_pct,pred_peak_reb_pct,pred_peak_stl_pct,pred_peak_blk_pct,usage_analog_best_peak_usg_pct,usage_analog_mean_peak_usg_pct,usage_analog_weighted_peak_usg_pct,usage_analog_peak_usg_gap_from_college,usage_analog_distance,usage_analog_neighbor_count,usage_analog_best_player_id,usage_analog_best_player_name,usage_analog_top3_player_names,pred_nba_peak_shot_3pa_rate,pred_nba_peak_shot_rim_rate,pred_nba_peak_shot_short2_rate,pred_nba_peak_shot_medium2_rate,pred_nba_peak_shot_long2_rate,pred_nba_peak_shot_short3_rate,pred_nba_peak_shot_long3_rate,pred_nba_peak_shot_rim_2pa_share,pred_nba_peak_shot_short2_2pa_share,pred_nba_peak_shot_medium2_2pa_share,pred_nba_peak_shot_long2_2pa_share,pred_nba_peak_shot_short3_3pa_share,pred_nba_peak_shot_long3_3pa_share,pred_nba_peak_shot_3pa_delta_from_college,pred_nba_peak_shot_rim_delta_from_college,pred_nba_peak_shot_medium2_delta_from_college,pred_nba_peak_shot_long2_delta_from_college,pred_nba_peak_shot_short3_delta_from_college,pred_nba_peak_shot_long3_delta_from_college,pred_nba_peak_shot_rim_2pa_share_retention,pred_nba_peak_shot_medium2_2pa_share_retention,pred_nba_peak_shot_long2_2pa_share_retention,pred_nba_peak_shot_short3_3pa_share_retention,pred_nba_peak_shot_long3_3pa_share_retention,pred_direct_peak_ts_pct,pred_staged_peak_ts_pct,pred_peak_ts_pct,pred_direct_career_fg3_pct_target,pred_staged_career_fg3_pct_target,pred_career_fg3_pct_target,pred_direct_peak_pie,pred_staged_peak_pie,pred_peak_pie,pred_direct_peak_bpm,pred_staged_peak_bpm,pred_peak_bpm,pred_direct_peak_ws,pred_staged_peak_ws,pred_peak_ws,pred_direct_peak_ws_per_48,pred_staged_peak_ws_per_48,pred_peak_ws_per_48,pred_direct_peak_vorp,pred_staged_peak_vorp,pred_peak_vorp,pred_identity_peak_ppg,pred_peak_pts_per36,pred_peak_reb_per36,pred_peak_ast_per36,pred_peak_stl_per36,pred_peak_blk_per36,pred_peak_tov_per36,pred_peak_fga_per36,pred_peak_fta_per36,pred_peak_rpg,pred_peak_apg,pred_peak_spg,pred_peak_bpg,pred_peak_tov_pg,pred_peak_fga_pg,pred_peak_fta_pg,pred_nba_zone_rim_share,pred_nba_zone_rim_fg_pct,pred_nba_gs_share_y2_5,pred_nba_zone_3pt_share,pred_nba_zone_mid_share,pred_composite_peak_pie,pred_peak_pts_per36_q90,pred_peak_usg_pct_q90,pred_peak_pie_q90,pred_peak_mpg_q90,pred_peak_fg3_pct,pred_direct_peak_fg3_pct,pred_staged_peak_fg3_pct
2026003,AJ Dybantsa,2026,3,BYU,secondary_creator,wing,80.5,217.0,84.25,3.75,106.0,,0.9086164792589542,0.0,0.5774999999999999,0.6641249999999999,0.0,0.0,1.0,0.0,10.894334428642093,6.50350491617359,0.2608554029903916,0.3805753397532276,0.14615050954219677,0.09783499379192236,0.033056483285233265,0.08282999868303495,0.01251315374109068,0.009749946810459906,0.257,0.24475000000000002,0.25099082667563016,-0.0880091733243698,0.7213081353794883,8.0,1629628,RJ Barrett,"RJ Barrett, Jayson Tatum, Cade Cunningham",0.2609253684691234,0.3365955334356205,0.1542821643315727,0.13811022509656784,0.11008670866711541,0.13145149455080196,0.12947387391832132,0.4290438938554272,0.21742802175537154,0.20206868069167538,0.15145940369752567,0.49763096752113156,0.5023690324788683,0.018150801995134996,0.030951576820695492,-0.052706167707225055,0.04422972354014271,-0.07929031662453523,0.09744111861967013,1.0548316727384812,0.7957571938742969,1.7281906319333065,0.5732708745843436,3.8074284566819507,0.5685619398354314,0.5692567865614866,0.5692567865614866,0.34362186803440914,0.3435875269331222,0.34362186803440914,0.1169243748756021,0.10582961820840846,0.1169243748756021,0.2075541309107328,-0.08150932876200864,-0.08150932876200864,4.756741800218866,4.309361454276177,4.309361454276177,0.12644450003647348,0.12356600086928647,0.12356600086928647,1.4740635187612066,1.2579803453873417,1.2579803453873417,4.408772169203652,19.801900034313547,6.078764167903187,4.195432258951414,0.9539651188193157,0.498250189904148,2.8880093670529594,15.899207578611804,5.0056501412243195,1.8395580488328775,1.269623391714724,0.28868930660213654,0.1507806721652839,0.8739705521590532,4.8114245697721625,1.5148118519799239,0.32228800111152345,0.6054860758104738,0.4040249460205664,0.3805753397532276,0.29713665913524895,0.0961890505506608,29.078411235306017,0.3153373190036529,0.15754335351071772,32.176165738262185,0.34362186803440914,0.34362186803440914,0.3435875269331222
2026018,Aday Mara,2026,18,Michigan,rim_runner,center,84.0,260.0,90.0,6.0,117.0,,0.40790021178027436,0.08536037890046558,0.0,0.0,0.5315099999999998,0.4684900000000002,0.6954814999999999,0.0,6.13568188394994,3.6577809738606684,0.1814639830574767,0.10722191263954624,0.13553642709450364,0.11111453678067958,0.06864125681417352,0.11755025520453263,0.011054974633044534,0.04647909483082507,0.13,0.18625,0.18686190807930464,-0.05013809192069535,1.0340141762212172,8.0,1627751,Jakob Poeltl,"Jakob Poeltl, Deandre Ayton, Neemias Queta",0.013740361905605736,0.7092763520797134,0.1818616482022517,0.06269340322282384,0.03242823458960455,0.0,0.04384900489235666,0.7539844220012815,0.19750365474308532,0.049526610307138896,0.0,0.4246556406936667,0.5753443593063331,-0.026259638094394265,0.05143727161994327,0.0022796101193756357,0.008933981716041352,-0.0218181818181818,0.025667186710538557,1.1155891958182225,0.7979287216150165,0.0,0.7785353412717223,1.265757590473933,0.6656978357197728,0.6680585182105718,0.6680585182105718,0.3073793135818161,0.3073762748981713,0.3073793135818161,0.11703790877028969,0.10915553878321786,0.11703790877028969,0.8475296138675159,0.4623004235377824,0.4623004235377824,4.5932704199308825,4.128227081423169,4.128227081423169,0.11964294101319853,0.12276859974070681,0.12276859974070681,1.644378849956266,1.364897402026733,1.364897402026733,0.230888890117431,16.21378913115367,8.921808991414398,2.9759423158846694,0.9186988762765157,1.9849919796057796,1.846384372620104,12.963771152204606,3.308644311953826,1.5205939389078613,0.5072065376459333,0.15657900144374956,0.3383133146959197,0.31468964294148466,2.209488216840407,0.563910804591364,0.6168544905561627,0.6681114912682589,0.3730353662248697,0.10722191263954624,0.27592359680429107,0.09858213754483962,23.68347903993174,0.2707104844400031,0.1611001723322173,30.85001355254332,0.3073793135818161,0.3073793135818161,0.3073762748981713
2026023,Allen Graves,2026,23,Santa Clara,stretch_big,wing,79.75,226.0,84.0,4.25,106.25,,0.8776860130267624,0.04246373615294025,0.6362862831858407,0.0,0.6280021386430675,0.37199786135693247,0.7582013901179939,0.0,6.926899386404384,1.3745840460025487,0.13991889167840188,0.4222648319176068,0.1081869676495162,0.08286416956852674,0.04728467191758861,0.10913070667930601,0.023101430935524917,0.015455251195748771,0.134,0.147625,0.14775996759790214,-0.07124003240209784,1.1360364040761268,8.0,1630556,Kessler Edwards,"Kessler Edwards, JT Thor, Ryan Anderson",0.4411670999681857,0.40364982876267497,0.08026588923353434,0.02628841688376135,0.048628765151843806,0.2692727345728576,0.17189436539532746,0.6795649082120163,0.14763052940765634,0.07002218939721631,0.10278237298311067,0.650342770174535,0.3496572298254649,0.12017944564719812,-0.06561524783224454,-0.002151890788657948,0.0450737266927914,0.018065005104258625,0.10211444054293886,0.9833098293067812,1.6717797718585397,19.63143323977428,0.8309935396674614,1.608423257197139,0.57401885793392,0.5723738712351706,0.5723738712351706,0.3545596930756237,0.35455864814544014,0.3545596930756237,0.11555448080460785,0.10005257505909819,0.11555448080460785,0.9013498753071638,0.38942399237816094,0.38942399237816094,4.836080885979344,4.311109760054218,4.311109760054218,0.13071830799931736,0.12529418628637626,0.12529418628637626,1.6848573246498657,1.4360519611840632,1.4360519611840632,0.5225149280367409,16.646669178182027,8.259800653098155,2.8863207126994843,1.4070225335398043,0.7118122890581328,1.7285473614832119,13.379649872862394,2.900768119848119,1.5893002243268928,0.5553681437156757,0.27073065345094477,0.13696255856421888,0.3325964904896938,2.574430235962111,0.5581480252632594,0.3601910273645467,0.6253403067466954,0.4203726692910524,0.4222648319176068,0.21754414071784645,0.087409620130824,22.64115531100834,0.25882862437012444,0.1464017477202916,30.726154800422748,0.3545596930756237,0.3545596930756237,0.35455864814544014
2026020,Bennett Stirtz,2026,20,Iowa,secondary_creator,small_guard,74.5,186.0,78.0,3.5,98.5,,0.596394347706628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8094956123508315,1.2844591541858215,0.18700504934092796,0.4283202333267429,0.17292837974631564,0.08102431557331566,0.022529015552348878,0.06972342486165584,0.015190313085756546,0.007631512594670679,0.266,0.21437499999999998,0.21597078711794443,-0.04802921288205558,0.601888837489059,8.0,1628973,Jalen Brunson,"Jalen Brunson, Jared Butler, Jimmer Fredette",0.44613991043414275,0.23218380290373217,0.12467426323057122,0.10996805905435357,0.08703396437720043,0.16740532221685273,0.2787345882172897,0.40560270315322844,0.22107817410500696,0.20794984415233253,0.1653692785894325,0.3865172409488262,0.6134827590511738,-0.03977558252360375,-0.012436334276224842,0.01441331796843287,0.02396783526049283,-0.1256565509677804,0.08588096844417639,0.8523994308454567,1.1187701615395496,1.34801018001689,0.6408705220893441,1.5457359713348202,0.5647084689259212,0.5642548977476743,0.5642548977476743,0.37017165607896707,0.37018384717217495,0.37017165607896707,0.1023401715054184,0.09167859401194468,0.1023401715054184,0.7686600477982684,0.1266343524270168,0.1266343524270168,5.058364406072463,4.200219667648069,4.200219667648069,0.1265916175758459,0.12004962965376689,0.12004962965376689,1.610335544299185,1.203198611076283,1.203198611076283,0.0,17.836748180086154,5.098727563642003,5.067810431342641,1.2073123476835155,0.38735555634391955,1.9086430353460004,13.858291410606386,3.1031847779082136,0.8228065391541795,0.8178172906975236,0.19482988296123235,0.06250945569443656,0.3080070372051823,2.2363800873499167,0.5007760653214349,0.2586392280556556,0.5974664053554827,0.3808192500434721,0.4283202333267429,0.31304053861760156,0.08000568038300437,26.76059246493208,0.28474989614739854,0.14513665512365295,28.75929218910683,0.37017165607896707,0.37017165607896707,0.37018384717217495
2026008,Brayden Burries,2026,8,Arizona,offensive_wing,guard,75.75,215.0,78.0,2.25,98.5,,0.6450286255202968,0.1192718515545725,0.0,0.0,0.0,0.0,1.0,0.0,6.079996867011685,1.9097647435947869,0.18148917552634683,0.44595818557283207,0.12449580141769467,0.0941566879390451,0.021757545294211963,0.07181125242169226,0.01629529237637404,0.007203181493508807,0.182,0.20074999999999998,0.19937317645573185,-0.03262682354426813,0.5527137592867827,8.0,203463,Ben McLemore,"Ben McLemore, Malik Beasley, Jordan Poole",0.4390389286692466,0.2703222714350122,0.11964972489030433,0.08801339981967451,0.08297567518576185,0.21478217512365494,0.22425675354559194,0.49744615522158864,0.20271331237026852,0.1517431095345927,0.1480974228735505,0.476937792144449,0.5230622078555509,0.0208571104874285,-0.06381427474972678,0.003895108472467518,0.022223575879445748,-0.16835647393678177,0.18921358442421055,0.8661824660851438,1.0495565076142666,1.4183176267505415,0.520560151182051,6.241875680409578,0.5721737482905781,0.5692784562809007,0.5692784562809007,0.36253316822536813,0.36255911769740395,0.36253316822536813,0.09186425820705596,0.08499094774988282,0.09186425820705596,0.6325356083522774,-0.03839855615672434,-0.03839855615672434,4.6027207367426675,3.9341399357804616,3.9341399357804616,0.1221196535808419,0.1139269641612385,0.1139269641612385,1.4286390902729096,1.036673431677343,1.036673431677343,0.16318384899044397,17.880234234677385,5.226780643721754,2.9166199595541014,1.1952795439960702,0.3759461768294787,2.0525842256502833,14.308555510175925,4.627711382638393,0.8827447205107106,0.4925844504542412,0.2018693300749795,0.0634930993691181,0.3466584905897591,2.4165547964814555,0.7815686307743261,0.2782106133182303,0.5999829924025799,0.3898886084230282,0.44595818557283207,0.27583120110893766,0.07874794811165585,23.238263304098446,0.29594072552808637,0.1400610752624577,30.06133008858902,0.36253316822536813,0.36253316822536813,0.36255911769740395
2026004,Caleb Wilson,2026,4,North Carolina,two_way_wing,forward_big,81.25,211.0,84.25,3.0,108.0,,0.6362721454984206,0.06054866479286122,0.73365,0.8436975,0.0,0.0,1.0,0.0,11.525555981618506,6.360654587017985,0.2013178568927766,0.19768242710179815,0.14013891457211872,0.09965324943310656,0.04198165323873657,0.09329579262871063,0.01617108909803011,0.015467802482353226,0.254,0.16575,0.16989912483085942,-0.11710087516914056,1.0073959483664823,8.0,1628367,Josh Jackson,"Josh Jackson, Henry Walker, Patrick Williams",0.14224602314536142,0.5541647205559235,0.11074063319353121,0.09171389888471033,0.10113472422047351,0.08786528160721385,0.05438074153814715,0.6246119429338959,0.10998401262758627,0.12349955628815779,0.14190448815035986,0.5777147635698261,0.42228523643017374,0.052815128836418423,0.0490682516807871,-0.039611183022825056,0.013584669615449907,0.011683408677373455,0.04113172015904455,1.1159733380418941,0.8486636175699047,1.462707800934479,0.6781868963645784,2.8504253459036732,0.5958186920700539,0.6124176925765122,0.6124176925765122,0.3371095927409277,0.3371092503510129,0.3371095927409277,0.12235703695531223,0.11053508199785199,0.12235703695531223,0.7388074857378578,0.2960643080997548,0.2960643080997548,5.3845751972744855,4.6225339071706015,4.6225339071706015,0.14464430647359613,0.14053398908389694,0.14053398908389694,1.7689836782291313,1.4493859110862537,1.4493859110862537,4.114899630798864,19.389594442969692,6.911288766721021,3.72999985907374,1.3004001407532735,0.7376112320680207,2.9606796375780946,15.037945464774534,4.936505557202398,2.2126790440548403,1.1941756163106536,0.4163287394654567,0.23614943188529366,0.9478744140706756,4.814463397299584,1.5804436431418638,0.44566620963774645,0.6508166097794181,0.43146014613113615,0.19768242710179815,0.35665136326045543,0.10113049499370158,28.472677212125777,0.30764196770581864,0.15672648812148507,34.28764364237868,0.3371095927409277,0.3371095927409277,0.3371092503510129
2026001,Cameron Boozer,2026,1,Duke,rim_runner,wing,80.25,253.0,85.5,5.25,108.0,,0.8797797371646938,0.43902007399477894,0.69265,0.0,0.8997333333333334,0.0,1.0,0.0,26.664741239514008,12.513717546987536,0.2205186067945327,0.3822466780737215,0.21404817919132324,0.10044090290661714,0.050755930735930745,0.10996617190785407,0.01473832636461308,0.013822766917454783,0.206,0.197125,0.1983294222595332,-0.10067057774046678,0.7995973714504778,8.0,1628976,Wendell Carter Jr.,"Wendell Carter Jr., Zion Williamson, Xavier Tillman",0.3233377992863968,0.4373054951925692,0.12615311265605972,0.05901391763248341,0.05418967523249074,0.15693706861090786,0.16640073067548874,0.6268595369808688,0.18484184102641607,0.09907877277196807,0.08921984922074623,0.4763355834011799,0.52366441659882,0.060564076658659594,-0.12137379312859864,0.034055736367276615,0.04459037474587274,-0.05442440393748943,0.11498848059614894,0.8271960900366104,2.9266345188027545,6.852084420153329,0.5922009955798452,2.6765070181717467,0.5764199217183348,0.5752565776724553,0.5752565776724553,0.35532162676520024,0.3553305651232229,0.35532162676520024,0.12664306886745028,0.13027745770904622,0.12664306886745028,0.947194169758646,1.01815214613846,1.01815214613846,5.662589556077524,5.418458435001457,5.418458435001457,0.14615623317315,0.14968817384222244,0.14968817384222244,1.9807243373474381,1.815697396715288,1.815697396715288,15.447370202699187,19.822645521841775,8.333345467681907,5.49732334805234,1.2210404485136486,0.6132678744204957,3.012501334905735,15.409944597001111,5.045371997717169,6.172402793200414,4.0717973496042905,0.9044091000721269,0.4542396994980358,2.231321349415332,11.413949588730043,3.737042743783838,0.39701359067900804,0.628123235315707,0.46340036280690794,0.3822466780737215,0.22073973124727053,0.13121013898489914,29.82222844563328,0.331964189860266,0.1801185695870933,35.018711077280294,0.35532162676520024,0.35532162676520024,0.3553305651232229
2026014,Cameron Carr,2026,14,Baylor,secondary_creator,guard,76.5,184.0,84.75,8.25,104.0,,0.8862856850509206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8094956123508315,1.0408008465112826,0.18099513786718385,0.4660560587712185,0.11431454198302796,0.0927850753770039,0.024440642937309607,0.07839944511693432,0.01246449314876205,0.014033073372034684,0.243,0.223375,0.22348067188688128,-0.026519328113118718,0.7076967336343389,8.0,1627741,Buddy Hield,"Buddy Hield, Nickeil Alexander-Walker, Shake Milton",0.5039369757820455,0.2721495599846308,0.08877838121823911,0.07860684043073142,0.05652824258435308,0.1981122339325801,0.30582474184946506,0.5531832687065534,0.1788754190986336,0.15366703526376196,0.11427427693105077,0.3701097327096545,0.6298902672903455,0.031068758727782142,-0.05873402671290928,0.016994034631879117,0.022298906029435177,-0.07045854953998698,0.10152730826776876,0.8812781729049232,1.3147068572566312,1.7598238647381828,0.6516461960528961,1.4579482591214739,0.5844030611412329,0.5793511511965459,0.5793511511965459,0.3546864654108563,0.3546827064165943,0.3546864654108563,0.09493092844688497,0.08857293871694204,0.09493092844688497,0.8844336741399763,0.41547927795398054,0.41547927795398054,4.236764474489055,3.743172636297432,3.743172636297432,0.10873801921818493,0.10443435694716223,0.10443435694716223,1.114738245062246,0.9890011572120719,0.9890011572120719,0.0,17.640932702240406,5.827947734603336,2.914607538478793,0.8934922285224892,0.6567257863242527,1.8498016617417807,13.770527027836332,3.257849544607819,0.9404843553663347,0.4703444362921446,0.14418719947974912,0.10597904372689988,0.29851151771133755,2.2222171207770476,0.5257350731971744,0.26704376687094905,0.6285150549661399,0.3273332890917559,0.4660560587712185,0.2669001743578324,0.0782376949433378,22.75497872694446,0.2560906338032656,0.12979179173488026,28.273028746256948,0.3546864654108563,0.3546864654108563,0.3546827064165943
2026016,Chris Cenac Jr.,2026,16,Houston,stretch_big,forward_big,82.25,240.0,89.0,6.75,108.5,,0.8391619639175701,0.4293651019290479,0.3261855555555555,0.0,0.08362999999999995,0.0,1.0,0.0,5.8094956123508315,2.490253676966569,0.1706508865575444,0.42548582738168983,0.16531715746905395,0.09336911227661217,0.05028288099246433,0.11158604894924738,0.014126310036153826,0.01544493499317926,0.203,0.193375,0.19434897782562635,-0.004651022174373631,1.3352085730446475,8.0,201583,Ryan Anderson,"Ryan Anderson, Jordan Nwora, Trey Lyles",0.3169030830200821,0.47148591764438513,0.06203309280551666,0.061836304120902276,0.08774160240911368,0.14316522579786403,0.17373785722221788,0.6697132076740012,0.07454450796704443,0.1001970321132152,0.15554525224573917,0.45507672792719317,0.5449232720728067,0.016903083020082088,0.24008347861999493,-0.13602954953763424,-0.09335595856649602,-0.10350144086880256,0.12040452388888458,1.989727645987975,0.34814223022388346,0.5904958650069727,0.5534716961276674,3.0651934054095387,0.5721338626728615,0.5676897674487587,0.5676897674487587,0.3328429949267179,0.3328788998291575,0.3328429949267179,0.11137212301449842,0.10332854169302769,0.11137212301449842,0.05844679990885509,-0.2032285523858686,-0.2032285523858686,3.6443323379160777,3.3318252810393467,3.3318252810393467,0.11032906589218687,0.11108846621561433,0.11108846621561433,0.8799778603274306,0.8548400813741633,0.8548400813741633,0.0,17.33935380470301,8.392802028800242,3.627311014991852,1.0678384126067277,0.6617902212484608,2.2191854969177043,13.882363725036443,3.9212725361911174,1.3543874044901156,0.5853568729507501,0.17232229368717947,0.10679631629554497,0.35812078909266676,2.2402647541571543,0.6327948776065031,0.373250643552541,0.6489430396240259,0.3410344362319879,0.42548582738168983,0.20126352906576916,0.09494325371768977,23.346199136730736,0.2641217187300332,0.1467431934393169,27.02308938175214,0.3328429949267179,0.3328429949267179,0.3328788998291575
2026022,Christian Anderson,2026,22,Texas Tech,secondary_creator,small_guard,72.75,180.0,78.25,5.5,96.5,,0.762614265465684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.9073809782318465,1.912600783104481,0.1737303485576782,0.5426858129903581,0.17679622912469778,0.0890618326118326,0.022884278900112243,0.06995688865965095,0.014701811089352127,0.007454170473014317,0.266,0.20125,0.20313107202379274,-0.0018689279762072464,0.723550891706323,8.0,1628973,Jalen Brunson,"Jalen Brunson, Jared Butler, Landry Shamet",0.5739793990635513,0.10079956083297081,0.1291500742092884,0.1216875277568175,0.07438343813737215,0.16340574085156773,0.4105736582119833,0.28413373173806095,0.25592106566267764,0.2649270103997349,0.19501819219952685,0.2511948549780658,0.7488051450219344,-0.02907403605095249,-0.07690326181925708,0.0201430576698301,0.032842518556331954,-0.11367286447131236,0.0845988284203596,0.6346883358304738,1.0356237679262363,1.8635071699065913,0.5467182137757903,1.3852895182905787,0.5721717868444499,0.5759453504388337,0.5759453504388337,0.37330721577305703,0.3733947362275506,0.37330721577305703,0.0919141699387223,0.08856500402670907,0.0919141699387223,0.238355153521379,-0.21973675469438636,-0.21973675469438636,4.282456521410554,3.5818462059006833,3.5818462059006833,0.09828101403677035,0.09865033848519009,0.09865033848519009,1.222743968293835,0.9755379671505268,0.9755379671505268,0.05718829494441381,17.788407085409727,5.079589814504647,4.785692648659516,1.079738919108401,0.3679659706109403,1.9906420423467488,14.493767757337201,2.9538183871497696,0.833529784650694,0.7853030477876447,0.17717858756104396,0.06038097709510242,0.32665224820632716,2.3783391097945508,0.4847036264833339,0.2179415488926635,0.597365925891217,0.3406118678539767,0.5426858129903581,0.2393726381169784,0.08196521668822986,23.016126746812944,0.27135720217338954,0.13726445649963845,29.95196639926884,0.37330721577305703,0.37330721577305703,0.3733947362275506
