player_id,player_name,draft_year,pick_number,college,prospect_archetype,size_bucket,tier,is_star,is_all_nba_first_5,star_level,first_all_nba_season,first_all_nba_year_in_league,best_all_nba_team_first_5,all_nba_selections_first_5,is_starter,is_rotation,height_wo_shoes,weight,wingspan,wingspan_height_diff,actual_tier_label,source,experiment,train_through_year,scored,missing_features,p_out,p_rot_plus,p_star,rotation_plus_prob,pred_tier3,pred_tier
1641727,Dariq Whitehead,2023,22,Duke,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,77.75,217.2,82.25,4.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7874906611627579,0.19462019001538253,0.017889148821859595,0.21250933883724213,0.0,OUT
1631200,Kris Murray,2023,23,Iowa,stretch_big,wing,0.0,False,False,0,,,,0,False,False,79.75,212.8,83.75,4.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7403295372416597,0.24265442895224268,0.01701603380609767,0.2596704627583403,0.0,OUT
1631124,Julian Strawther,2023,29,Gonzaga,offensive_wing,wing,0.0,False,False,0,,,,0,False,False,78.0,208.8,81.25,3.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.2799960761606456,0.7031916620728564,0.01681226176649792,0.7200039238393544,1.0,ROT+
1641771,Jalen Slawson,2023,54,Furman,playmaking_forward,wing,0.0,False,False,0,,,,0,False,False,78.5,221.6,83.75,5.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5361938803026104,0.4472812501748908,0.016524869522498927,0.4638061196973897,0.0,OUT
1641739,Toumani Camara,2023,52,Dayton,rim_runner,wing,0.0,False,False,0,,,,0,False,False,79.0,220.4,84.5,5.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7062680380085449,0.2775642649695144,0.016167697021940708,0.2937319619914551,0.0,OUT
1641738,Kobe Brown,2023,30,Missouri,stretch_big,wing,0.0,False,False,0,,,,0,False,False,78.5,252.2,84.75,6.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7586464909585701,0.22519623638021913,0.016157272661210843,0.24135350904142996,0.0,OUT
1641775,Jordan Walsh,2023,38,Arkansas,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,77.75,204.0,85.75,8.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8207628219126811,0.16332960692986043,0.015907571157458483,0.1792371780873189,0.0,OUT
1641715,Cam Whitmore,2023,20,Villanova,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,77.75,235.0,80.5,2.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7190705212308663,0.26516109778006974,0.015768380989063864,0.2809294787691336,0.0,OUT
1641765,Olivier-Maxence Prosper,2023,24,Marquette,stretch_big,wing,0.0,False,False,0,,,,0,False,False,78.75,212.4,85.0,6.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.6572643218689678,0.3275107361385753,0.015224941992456893,0.3427356781310322,0.0,OUT
1641730,Noah Clowney,2023,21,Alabama,stretch_big,forward_big,0.0,False,False,0,,,,0,False,False,82.0,210.0,86.0,4.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.6819134107597886,0.30325190286313086,0.014834686377080589,0.31808658924021144,0.0,OUT
1641763,Julian Phillips,2023,35,Tennessee,offensive_wing,wing,0.0,False,False,0,,,,0,False,False,78.75,196.6,83.5,4.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.769236176423583,0.21645040976829855,0.014313413808118423,0.23076382357641698,0.0,OUT
1641753,Chris Livingston,2023,58,Kentucky,offensive_wing,wing,0.0,False,False,0,,,,0,False,False,78.0,219.2,83.25,5.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7775197602839394,0.20832699063084242,0.01415324908521814,0.22248023971606057,0.0,OUT
1641749,Keyontae Johnson,2023,50,Kansas State,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,76.0,238.6,84.0,8.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7868693106989143,0.19914740191606617,0.013983287385019513,0.2131306893010857,0.0,OUT
1641734,Emoni Bates,2023,49,Eastern Michigan,offensive_wing,wing,0.0,False,False,0,,,,0,False,False,80.25,179.2,81.0,0.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8954551189069575,0.09389568747454713,0.010649193618495362,0.1045448810930425,0.0,OUT
1641713,GG Jackson,2023,45,South Carolina,stretch_big,wing,0.0,False,False,0,,,,0,False,False,80.25,214.4,83.5,3.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8896661012090177,0.10147160587210492,0.00886229291887744,0.11033389879098236,0.0,OUT
1631209,Isaiah Wong,2023,55,Miami (FL),secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,74.5,178.4,78.75,4.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.9060694451130893,0.08980502368114904,0.004125531205761624,0.09393055488691066,0.0,OUT
1641722,Jordan Hawkins,2023,14,Connecticut,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,76.25,186.0,78.75,2.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7937359486240536,0.20240008555015304,0.003863965825793341,0.2062640513759464,0.0,OUT
1641754,Seth Lundy,2023,46,Penn State,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,76.0,214.4,82.25,6.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7714189894237139,0.22480169668760952,0.003779313888676561,0.22858101057628608,0.0,OUT
1641816,Hunter Tyson,2023,37,Clemson,offensive_wing,wing,0.0,False,False,0,,,,0,False,False,80.0,215.0,81.75,1.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8355713069388322,0.16110334875101293,0.003325344310154846,0.16442869306116778,0.0,OUT
1630592,Jalen Wilson,2023,51,Kansas,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,77.5,230.2,80.0,2.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.981362706993031,0.017798670733220612,0.0008386222737484212,0.018637293006969032,0.0,OUT
1641729,Brice Sensabaugh,2023,28,Ohio State,offensive_wing,wing,0.0,False,False,0,,,,0,False,False,78.0,235.0,,,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,False,"wingspan,wingspan_height_diff",,,,,,UNSCORED_MISSING_DATA
1641744,Zach Edey,2024,9,Purdue,rim_runner,center,0.0,False,False,0,,,,0,False,False,87.75,299.0,94.75,10.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.3956904426732919,0.46677266181284593,0.1375368955138622,0.6043095573267081,0.0,OUT
1642263,Reed Sheppard,2024,3,Kentucky,secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,73.75,181.6,75.25,1.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.23773844957646162,0.6458312793592055,0.11643027106433293,0.7622615504235384,1.0,ROT+
1642265,Rob Dillingham,2024,8,Kentucky,secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,73.0,164.2,75.0,2.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.6378455591172207,0.26329488949467184,0.09885955138810741,0.36215444088277926,0.0,OUT
1642272,Jared McCain,2024,16,Duke,offensive_wing,small_guard,0.0,False,False,0,,,,0,False,False,74.0,203.2,75.5,1.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.2968142542945754,0.6328781146016946,0.07030763110372995,0.7031857457054246,1.0,ROT+
1642285,Cam Spencer,2024,53,Connecticut,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,75.0,201.8,77.0,2.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.2990080625239401,0.6395316150659938,0.06146032241006615,0.7009919374760599,1.0,ROT+
1641747,DaRon Holmes II,2024,22,Dayton,rim_runner,wing,0.0,False,False,0,,,,0,False,False,80.75,236.2,85.0,4.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.4117845303360751,0.5280587614099237,0.0601567082540012,0.5882154696639249,0.0,OUT
1642367,Jonathan Mogbo,2024,31,San Francisco,rim_runner,wing,0.0,False,False,0,,,,0,False,False,78.25,217.2,86.0,7.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5451314629623107,0.3947147618178317,0.06015377521985755,0.45486853703768926,0.0,OUT
1641794,Dillon Jones,2024,26,Weber State,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,76.5,236.8,83.0,6.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5981624972420791,0.34368312713174437,0.058154375626176535,0.4018375027579209,0.0,OUT
1642278,Tyler Kolek,2024,34,Marquette,secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,73.25,196.6,74.75,1.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.3169711314165861,0.6308993207501745,0.05212954783323937,0.6830288685834139,1.0,ROT+
1642273,Kyshawn George,2024,24,Miami (FL),offensive_wing,wing,0.0,False,False,0,,,,0,False,False,79.0,208.8,82.25,3.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5140511866930653,0.4371589156376185,0.04878989766931626,0.48594881330693473,0.0,OUT
1642270,Donovan Clingan,2024,7,Connecticut,rim_runner,center,0.0,False,False,0,,,,0,False,False,85.75,282.0,90.75,6.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.500459430919616,0.45755151860886273,0.0419890504715213,0.499540569080384,0.0,OUT
1641817,Anton Watson,2024,54,Gonzaga,two_way_wing,wing,0.0,False,False,0,,,,0,False,False,80.0,225.0,84.0,4.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.6014191184635429,0.3624924597780609,0.036088421758396244,0.3985808815364571,0.0,OUT
1642268,Isaiah Collier,2024,29,Southern California,primary_creator,small_guard,0.0,False,False,0,,,,0,False,False,74.5,204.6,76.75,2.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8465928444850467,0.11856661105473956,0.03484054446021373,0.1534071555149533,0.0,OUT
1642353,Cam Christie,2024,46,Minnesota,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,76.5,190.4,80.0,3.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5126022181862313,0.45358694745179695,0.03381083436197181,0.48739778181376875,0.0,OUT
1642262,Cody Williams,2024,10,Colorado,offensive_wing,wing,0.0,False,False,0,,,,0,False,False,78.5,178.4,85.0,6.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7682341909572911,0.19931895619261517,0.032446852850093744,0.2317658090427089,0.0,OUT
1642345,Oso Ighodaro,2024,40,Marquette,rim_runner,forward_big,0.0,False,False,0,,,,0,False,False,81.5,222.0,83.0,1.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8234290576688846,0.14471297783516301,0.03185796449595231,0.1765709423311153,0.0,OUT
1641796,Pelle Larsson,2024,44,Arizona,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,77.25,212.4,79.5,2.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7009544948926896,0.2674212308272363,0.031624274280074104,0.29904550510731037,0.0,OUT
1642349,Ajay Mitchell,2024,38,California-Santa Barbara,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,75.25,197.0,78.25,3.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8053486472765871,0.1646585768363685,0.029992775887044458,0.19465135272341297,0.0,OUT
1642346,Ryan Dunn,2024,28,Virginia,rim_runner,wing,0.0,False,False,0,,,,0,False,False,78.25,213.6,85.5,7.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5400298921323423,0.43178002551093075,0.02819008235672701,0.45997010786765774,0.0,OUT
1641737,Adem Bona,2024,41,California-Los Angeles,rim_runner,wing,0.0,False,False,0,,,,0,False,False,80.25,243.2,87.75,7.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7908923930668205,0.18116836562032548,0.02793924131285405,0.20910760693317954,0.0,OUT
1631248,Baylor Scheierman,2024,30,Creighton,secondary_creator,wing,0.0,False,False,0,,,,0,False,False,78.25,201.6,80.25,2.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.6750592205071833,0.2971365859404675,0.027804193552349275,0.32494077949281674,0.0,OUT
1641783,Tristan da Silva,2024,18,Colorado,stretch_big,wing,0.0,False,False,0,,,,0,False,False,80.25,216.8,82.25,2.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7783153043501781,0.19591393031049345,0.025770765339328438,0.22168469564982188,0.0,OUT
1642271,Kyle Filipowski,2024,32,Duke,rim_runner,forward_big,0.0,False,False,0,,,,0,False,False,82.75,229.8,82.5,-0.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7204705480768177,0.25531075574940004,0.02421869617378234,0.2795294519231824,0.0,OUT
1642274,Yves Missi,2024,21,Baylor,rim_runner,forward_big,0.0,False,False,0,,,,0,False,False,82.75,229.4,86.0,3.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5507096310011257,0.425916460166123,0.023373908832751342,0.44929036899887437,0.0,OUT
1642266,Ja'Kobe Walter,2024,19,Baylor,two_way_wing,guard,0.0,False,False,0,,,,0,False,False,76.25,197.6,82.0,5.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.47387521331557647,0.5046160296609797,0.021508757023443806,0.5261247866844235,0.0,OUT
1642267,Bub Carrington,2024,14,Pittsburgh,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,75.75,194.8,80.0,4.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.837402280004767,0.14422357954568582,0.018374140449547195,0.162597719995233,0.0,OUT
1642277,Johnny Furphy,2024,35,Kansas,offensive_wing,wing,0.0,False,False,0,,,,0,False,False,79.5,188.8,80.0,0.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.4605189168267372,0.5211531843562018,0.01832789881706096,0.5394810831732628,0.0,OUT
1642276,Kel'el Ware,2024,15,Indiana,rim_runner,forward_big,0.0,False,False,0,,,,0,False,False,83.75,230.0,88.5,4.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7468874130384113,0.23552142195441705,0.017591165007171672,0.2531125869615887,0.0,OUT
1642354,KJ Simpson,2024,42,Colorado,secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,72.25,187.0,76.5,4.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8259308716984389,0.1568956999479527,0.017173428353608376,0.17406912830156107,0.0,OUT
1642264,Stephon Castle,2024,4,Connecticut,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,77.5,210.0,81.0,3.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8592050907448301,0.12499123836249627,0.015803670892673635,0.1407949092551699,0.0,OUT
1642366,Quinten Post,2024,52,Boston College,rim_runner,center,0.0,False,False,0,,,,0,False,False,84.0,244.4,86.5,2.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8649539698223611,0.11952047171156696,0.01552555846607196,0.13504603017763891,0.0,OUT
1641810,Antonio Reeves,2024,47,Kentucky,two_way_wing,guard,0.0,False,False,0,,,,0,False,False,76.5,186.6,80.25,3.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8006021710475514,0.1852370465304106,0.014160782422038056,0.19939782895244865,0.0,OUT
1641803,Tristen Newton,2024,49,Connecticut,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,75.25,191.8,78.75,3.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7334181120261634,0.2526341695089512,0.013947718464885484,0.26658188797383664,0.0,OUT
1641755,Kevin McCullar Jr.,2024,56,Kansas,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,77.25,205.8,81.0,3.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.6656482625830322,0.3204886072550773,0.01386313016189052,0.3343517374169678,0.0,OUT
1642402,Enrique Freeman,2024,50,Akron,rim_runner,wing,0.0,False,False,0,,,,0,False,False,79.25,212.0,86.0,6.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.46022106403526564,0.5275209108897284,0.01225802507500597,0.5397789359647344,0.0,OUT
1630545,Terrence Shannon Jr.,2024,27,Illinois,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,77.75,219.4,80.75,3.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.6754520340105449,0.31256980136402845,0.011978164625426778,0.32454796598945523,0.0,OUT
1642281,Jaylon Tyson,2024,20,California,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,77.5,218.2,80.0,2.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8860614193258917,0.10255797120152065,0.011380609472587679,0.11393858067410832,0.0,OUT
1631127,Harrison Ingram,2024,48,North Carolina,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,77.25,233.6,84.25,7.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8819907219119392,0.10710571546758074,0.010903562620480048,0.11800927808806079,0.0,OUT
1642269,Devin Carter,2024,13,Providence,secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,74.25,193.0,80.75,6.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7534761377513238,0.23696100325587438,0.009562858992801812,0.2465238622486762,0.0,OUT
1642261,Dalton Knecht,2024,17,Tennessee,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,77.25,212.2,81.0,3.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8888794758796951,0.10782534079374848,0.0032951833265565007,0.11112052412030497,0.0,OUT
1642377,Jaylen Wells,2024,39,Washington State,two_way_wing,wing,0.0,False,False,0,,,,0,False,False,78.5,206.2,79.25,0.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8518939951071152,0.14556918343926922,0.0025368214536156133,0.14810600489288483,0.0,OUT
1642347,Jamal Shead,2024,45,Houston,secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,72.25,200.8,75.0,2.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.8126409113273373,0.18735908767266282,1.0000000000000003e-09,0.18735908867266282,0.0,OUT
1642355,Bronny James,2024,55,Southern California,secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,73.5,210.4,79.25,5.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.9222259870432938,0.07777401195670619,1.0000000000000003e-09,0.07777401295670619,0.0,OUT
1642848,Tre Johnson,2025,6,Texas,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,76.75,190.4,82.25,5.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.39568772694419807,0.45920333060856566,0.1451089424472363,0.6043122730558019,0.0,OUT
1642843,Cooper Flagg,2025,1,Duke,secondary_creator,wing,0.0,False,False,0,,,,0,False,False,79.75,221.0,84.0,4.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.3491656973064936,0.5222974875497499,0.12853681514375648,0.6508343026935064,1.0,ROT+
1642844,Dylan Harper,2025,2,Rutgers,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,76.5,213.2,82.5,6.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.4878031107875176,0.40593177081028364,0.10626511840219878,0.5121968892124824,0.0,OUT
1642857,Kasparas Jakučionis,2025,20,Illinois,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,76.75,205.2,79.75,3.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5532312314755072,0.36919703081737676,0.07757173770711606,0.4467687685244928,0.0,OUT
1642850,Thomas Sorber,2025,15,Georgetown,rim_runner,forward_big,0.0,False,False,0,,,,0,False,False,81.25,262.8,90.0,8.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5513866635389959,0.37326788285668766,0.07534545360431648,0.44861333646100415,0.0,OUT
1642867,Collin Murray-Boyles,2025,9,South Carolina,secondary_creator,wing,0.0,False,False,0,,,,0,False,False,78.5,239.2,84.75,6.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.3824728927168417,0.5469972228384045,0.07052988444475386,0.6175271072831583,0.0,OUT
1642851,Kon Knueppel,2025,4,Duke,two_way_wing,guard,0.0,False,False,0,,,,0,False,False,77.0,219.0,78.25,1.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.3832274277599489,0.5469492271249621,0.06982334511508898,0.616772572240051,0.0,OUT
1642863,Khaman Maluach,2025,10,Duke,rim_runner,center,0.0,False,False,0,,,,0,False,False,84.75,252.8,90.75,6.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.692505577256517,0.24185443114039806,0.06563999160308503,0.3074944227434831,0.0,OUT
1642859,Jase Richardson,2025,25,Michigan State,offensive_wing,small_guard,0.0,False,False,0,,,,0,False,False,72.5,178.4,78.0,5.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5671381388723884,0.3764167640102378,0.05644509711737385,0.43286186112761166,0.0,OUT
1642847,Jeremiah Fears,2025,7,Oklahoma,secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,74.5,179.6,77.25,2.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7130889240399362,0.23714669033346134,0.049764385626602486,0.2869110759600638,0.0,OUT
1642856,Egor Dëmin,2025,8,Brigham Young,secondary_creator,wing,0.0,False,False,0,,,,0,False,False,80.25,199.2,82.25,2.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.6214885075591607,0.3296885800767095,0.048822912364129833,0.3785114924408393,0.0,OUT
1642852,Derik Queen,2025,13,Maryland,rim_runner,forward_big,0.0,False,False,0,,,,0,False,False,81.25,247.8,84.5,3.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.6915170591414117,0.2635077783379315,0.04497516252065682,0.3084829408585883,0.0,OUT
1642845,VJ Edgecombe,2025,3,Baylor,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,76.0,193.2,79.5,3.5,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5777851781158152,0.38247529702953803,0.03973952485464683,0.42221482188418485,0.0,OUT
1642383,Walter Clayton Jr.,2025,18,Florida,secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,74.0,199.0,76.0,2.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5012111015302636,0.4618023573165395,0.036986541153196835,0.49878889846973634,0.0,OUT
1642854,Asa Newell,2025,23,Georgia,offensive_wing,forward_big,0.0,False,False,0,,,,0,False,False,81.0,223.8,83.25,2.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.538894262984974,0.4250140200797834,0.03609171693524265,0.46110573701502605,0.0,OUT
1642880,Kam Jones,2025,38,Marquette,secondary_creator,guard,0.0,False,False,0,,,,0,False,False,75.25,202.4,78.0,2.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.34688402759982473,0.6173967078660757,0.03571926453409959,0.6531159724001753,1.0,ROT+
1642874,Danny Wolf,2025,27,Michigan,playmaking_forward,forward_big,0.0,False,False,0,,,,0,False,False,82.5,251.8,86.25,3.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.40223630816797495,0.5624902822531409,0.03527340957888416,0.597763691832025,0.0,OUT
1642914,Javon Small,2025,48,West Virginia,secondary_creator,small_guard,0.0,False,False,0,,,,0,False,False,73.0,190.0,76.75,3.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.638047429023961,0.3297788742675584,0.03217369670848048,0.3619525709760389,0.0,OUT
1642964,Brooks Barnhizer,2025,44,Northwestern,role_player,wing,0.0,False,False,0,,,,0,False,False,78.0,215.0,83.0,5.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.6960974726192198,0.2722921849212629,0.031610342459517264,0.30390252738078016,0.0,OUT
1642873,Amari Williams,2025,46,Kentucky,rim_runner,forward_big,0.0,False,False,0,,,,0,False,False,82.0,227.0,89.0,7.0,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.7458503267516473,0.22305456271738278,0.03109511053096992,0.2541496732483527,0.0,OUT
1642404,Chaz Lanier,2025,37,Tennessee,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,75.75,205.8,81.0,5.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.4192560244042334,0.5514453070001729,0.02929866859559366,0.5807439755957666,0.0,OUT
1642875,Maxime Raynaud,2025,42,Stanford,playmaking_forward,center,0.0,False,False,0,,,,0,False,False,84.25,236.8,85.25,1.25,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.68231800793823,0.2891961242771327,0.02848586778463732,0.31768199206177,0.0,OUT
1642954,Will Richard,2025,56,Florida,offensive_wing,guard,0.0,False,False,0,,,,0,False,False,77.0,195.0,81.75,4.75,UNSCORED,trained_through_2021_post_2021_projection,clean_adjusted_internal_two_stage,2021,True,,0.5217754256906083,0.45083435015507917,0.02739022415431258,0.47822457430939175,0.0,OUT
