player_id,player_name,draft_year,pick_number,college,prospect_archetype,size_bucket,is_star,is_all_nba_first_5,star_level,first_all_nba_season,first_all_nba_year_in_league,best_all_nba_team_first_5,all_nba_selections_first_5,height_wo_shoes,weight,wingspan,wingspan_height_diff,scored,missing_features,p_out,p_rot_plus,p_star,rotation_plus_prob,pred_tier,resid_playmaking_index,resid_defensive_event_index,resid_scoring_efficiency_index,resid_rebounding_index,creator_to_wing_scaling_signal,big_offensive_scalability,defensive_big_offense_floor,defensive_big_signal_cap,low_ast_rim_protector_risk,creator_residual_star_signal,big_residual_star_signal_raw,big_residual_star_signal_cap,defensive_big_residual_fp_risk,big_residual_star_signal,wing_residual_star_signal,residual_star_signal,residual_star_signal_positive
2026028,Meleek Thomas,2026,28,Arkansas,offensive_wing,guard,,,,,,,,75.0,189.0,78.75,3.75,True,,0.05774941575200329,0.6323859131165508,0.309864671131446,0.9422505842479968,STAR,0.4650470954988756,0.4348192620857551,-0.38277728030678737,-0.527145679695451,0.0,0.0,0.0,1.0,0.0,0.4650470954988756,-0.0,1.0,-0.0,-0.0,-0.04070973276656392,0.4650470954988756,0.4650470954988756
2026002,Darryn Peterson,2026,2,Kansas,secondary_creator,guard,,,,,,,,76.5,199.0,81.75,5.25,True,,0.05116287784078771,0.644510923693041,0.3043261984661713,0.9488371221592122,STAR,0.03740290976932936,1.0271192973106502,0.7321923407168927,-0.699254684307989,0.0,0.0,0.0,1.0,0.0,0.03740290976932936,0.0,1.0,0.0,0.0,0.47964842742497515,0.47964842742497515,0.47964842742497515
2026015,Hannes Steinbach,2026,15,Washington,rim_runner,forward_big,,,,,,,,82.25,248.0,86.25,4.0,True,,0.03618706574001246,0.6976276469772921,0.2661852872826955,0.9638129342599876,STAR,-0.14623982805549157,0.4533008584053198,0.24877929516322908,1.8374231040308588,0.0,0.639689980732177,0.0,1.0,0.0,-0.0,0.6483166822335913,1.0,0.0,0.6483166822335913,0.0,0.6483166822335913,0.6483166822335913
2026025,Koa Peat,2026,25,Arizona,rim_runner,wing,,,,,,,,79.0,245.0,83.25,4.25,True,,0.24523306306723125,0.49340425879880495,0.2613626781339638,0.7547669369327688,STAR,0.5313069085633451,-0.32121895438320797,-0.3916518429450964,-0.18043780629179312,0.2980190527577936,0.39372,0.0,1.0,0.0,0.0,-0.32123588018968036,1.0,0.0,-0.32123588018968036,-0.23246164946693063,0.0,0.0
2026020,Bennett Stirtz,2026,20,Iowa,secondary_creator,small_guard,,,,,,,,74.5,186.0,78.0,3.5,True,,0.06063783100937573,0.7607680206209436,0.17859414836968068,0.9393621689906243,ROT+,0.5731948291904689,1.1853898836182297,0.5394607463163262,0.3369880888760051,0.0,0.0,0.0,1.0,0.0,0.5731948291904689,0.0,1.0,0.0,0.0,0.7284148211713425,0.7284148211713425,0.7284148211713425
2026018,Aday Mara,2026,18,Michigan,rim_runner,center,,,,,,,,84.0,260.0,90.0,6.0,True,,0.31173551116762604,0.5323568843973084,0.15590760443506554,0.688264488832374,ROT+,0.9945091908511299,1.4600311682582863,0.3719410942289908,-0.5353627796084117,0.0,0.5315099999999998,0.4684900000000002,0.6954814999999999,0.0,0.0,0.6257163490732285,0.6954814999999999,0.29314185237731694,0.43517414502797247,0.0,0.43517414502797247,0.43517414502797247
2026011,Labaron Philon Jr.,2026,11,Alabama,secondary_creator,small_guard,,,,,,,,74.5,176.0,78.25,3.75,True,,0.08310504831196248,0.7788729998046362,0.13802195188340122,0.9168949516880374,ROT+,0.44643773977274565,0.33601157742269383,0.36407841772734173,0.04521225776203966,0.0,0.0,0.0,1.0,0.0,0.44643773977274565,0.0,1.0,0.0,0.0,0.29871772383219497,0.44643773977274565,0.44643773977274565
2026012,Yaxel Lendeborg,2026,12,Michigan,secondary_creator,wing,,,,,,,,80.75,241.0,87.25,6.5,True,,0.12879973053816604,0.749207606999634,0.12199266246219992,0.8712002694618339,ROT+,0.43435828495887596,1.4424213095217646,0.7953277915665707,1.9157671794979338,0.6108284345047923,0.0,0.0,1.0,0.0,0.43435828495887596,0.0,1.0,0.0,0.0,1.2098014497763916,1.2098014497763916,1.2098014497763916
2026022,Christian Anderson,2026,22,Texas Tech,secondary_creator,small_guard,,,,,,,,72.75,180.0,78.25,5.5,True,,0.06394976170020947,0.820025546999213,0.11602469130057746,0.9360502382997905,ROT+,-0.45894506207183255,0.35087202212416113,0.5035311492380368,0.12605745214858977,0.0,0.0,0.0,1.0,0.0,-0.45894506207183255,0.0,1.0,0.0,0.0,0.2783580941993039,0.2783580941993039,0.2783580941993039
2026023,Allen Graves,2026,23,Santa Clara,two_way_wing,wing,,,,,,,,79.75,226.0,84.0,4.25,True,,0.11748524256914557,0.7893069654067283,0.0932077920241262,0.8825147574308545,ROT+,1.4229456566045775,1.6416435483418286,1.1009591601140707,1.6047548602051611,0.6362862831858407,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4231564856610546,1.4231564856610546,1.4231564856610546
2026019,Jayden Quaintance,2026,19,Kentucky,rim_runner,forward_big,,,,,,,,81.0,253.0,89.25,8.25,True,,0.5130907102328821,0.39448472346476415,0.09242456630235385,0.486909289767118,OUT,-0.8107565848636377,1.8600958354750494,-0.5917578814102634,0.49290337865882566,0.0,0.1535,0.8465,0.4497749999999999,0.0,-0.0,0.6059158573576796,0.4497749999999999,0.5129077732532759,0.2725258047430503,0.0,0.2725258047430503,0.2725258047430503
2026026,Isaiah Evans,2026,26,Duke,offensive_wing,guard,,,,,,,,77.5,186.0,80.75,3.25,True,,0.1644080545122491,0.7469146606851506,0.08867728480260034,0.835591945487751,ROT+,0.21342126966801112,-0.4678678194764957,0.9078794277256569,-1.4824800777317761,0.0,0.0,0.0,1.0,0.0,0.21342126966801112,-0.0,1.0,-0.0,-0.0,-0.12114982569234774,0.21342126966801112,0.21342126966801112
2026014,Cameron Carr,2026,14,Baylor,secondary_creator,guard,,,,,,,,76.5,184.0,84.75,8.25,True,,0.2239051165856678,0.7052143266307213,0.07088055678361099,0.7760948834143322,ROT+,-0.18478209538623064,0.2519116172369963,0.6779095137311174,-0.025445053904123882,0.0,0.0,0.0,1.0,0.0,-0.18478209538623064,0.0,1.0,0.0,0.0,0.30187017551939194,0.30187017551939194,0.30187017551939194
2026021,Dailyn Swain,2026,21,Texas,two_way_wing,wing,,,,,,,,78.5,211.0,82.0,3.5,True,,0.11303027407912558,0.8216806331444751,0.06528909277639935,0.8869697259208745,ROT+,-0.018282010318372774,0.8218169683612718,0.19399534472146393,-0.04481650558559426,0.35274999999999995,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.34474280743000135,0.34474280743000135,0.34474280743000135
2026017,Morez Johnson Jr.,2026,17,Michigan,rim_runner,forward_big,,,,,,,,81.0,251.0,87.5,6.5,True,,0.2749894065787299,0.6600940035722841,0.06491658984898609,0.7250105934212702,ROT+,0.1057198128485379,0.13919412315941976,0.8722225229799412,1.2458549987635088,0.0,0.5358082191780822,0.0,1.0,0.0,0.0,0.6537376582084462,1.0,0.0,0.6537376582084462,0.0,0.6537376582084462,0.6537376582084462
2026016,Chris Cenac Jr.,2026,16,Houston,stretch_big,forward_big,,,,,,,,82.25,240.0,89.0,6.75,True,,0.24484803469412017,0.6990729607219667,0.05607900458391309,0.7551519653058798,ROT+,0.7752001748677609,-0.22961108745830638,-0.36253144362189105,0.05170692468359689,0.0,0.08362999999999995,0.0,1.0,0.0,0.0,-0.2265156274953596,1.0,0.0,-0.2265156274953596,-0.0,0.0,0.0
2026027,Joshua Jefferson,2026,27,Iowa State,secondary_creator,wing,,,,,,,,79.75,246.0,82.75,3.0,True,,0.24285710003899566,0.7085841870694983,0.048558712891505984,0.7571428999610044,ROT+,0.4353437325415368,1.1762362545547773,0.5714490431024922,0.7764322865720475,0.44259,0.0,0.0,1.0,0.0,0.4353437325415368,0.0,1.0,0.0,0.0,0.8105106847486074,0.8105106847486074,0.8105106847486074
2026013,Karim López,2026,13,New Zealand,connector_forward,wing,,,,,,,,80.25,222.0,83.5,3.25,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,college_sos,years_in_college",,,,,UNSCORED_MISSING_DATA,0.0,0.0,0.0,0.0,0.0,0.18349999999999977,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026029,Henri Veesaar,2026,29,North Carolina,dominant_big,center,,,,,,,,84.0,227.0,86.0,2.0,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct",,,,,UNSCORED_MISSING_DATA,0.0,0.0,0.4667551666693804,0.0,0.0,0.43700000000000006,0.0,1.0,0.0,0.0,0.18670206666775216,1.0,0.0,0.18670206666775216,0.0,0.18670206666775216,0.18670206666775216
2026030,Tarris Reed Jr.,2026,30,UConn,dominant_big,forward_big,,,,,,,,83.0,264.0,88.25,5.25,False,"college_ast_pct,college_tov_pct,college_efg_pct,college_ftr,college_fg3a_rate,college_fg3_pct,college_ft_pct,college_fg_pct,college_sos",,,,,UNSCORED_MISSING_DATA,0.0,0.0,0.0,0.0,0.0,0.3739499999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1642843,Cooper Flagg,2025,1,Duke,secondary_creator,wing,False,False,0.0,,,,0.0,79.75,221.0,84.0,4.25,True,,0.042638780585577206,0.6376164783756376,0.3197447410387852,0.9573612194144228,STAR,1.2751427041424974,1.4088177964960613,0.9695723632200586,0.12331795310034868,0.95036,0.0,0.0,1.0,0.0,1.2751427041424974,0.0,1.0,0.0,0.0,0.9846144169349614,1.2751427041424974,1.2751427041424974
1642859,Jase Richardson,2025,25,Michigan State,offensive_wing,small_guard,False,False,0.0,,,,0.0,72.5,178.4,78.0,5.5,True,,0.06336279519309512,0.7175490683930997,0.2190881364138052,0.9366372048069049,STAR,0.30921033096003425,-0.1726638881571696,0.8299898646521716,0.3498152148731367,0.0,0.0,0.0,1.0,0.0,0.30921033096003425,0.0,1.0,0.0,0.0,0.3309481678438815,0.3309481678438815,0.3309481678438815
1642857,Kasparas Jakučionis,2025,20,Illinois,secondary_creator,guard,False,False,0.0,,,,0.0,76.75,205.2,79.75,3.0,True,,0.21031800189834715,0.5868422778463797,0.2028397202552732,0.7896819981016528,STAR,-1.3765398495368892,-0.3468557438455407,0.44843619697326415,0.95140281872058,0.0,0.0,0.0,1.0,0.0,-1.3765398495368892,0.0,1.0,0.0,0.0,0.08817973738513027,0.08817973738513027,0.08817973738513027
1642847,Jeremiah Fears,2025,7,Oklahoma,secondary_creator,small_guard,False,False,0.0,,,,0.0,74.5,179.6,77.25,2.75,True,,0.18664897865131447,0.6171853507866384,0.19616567056204712,0.8133510213486855,ROT+,-0.4688486845496769,0.7284328034347891,-0.04871809053637637,0.45169030951884814,0.0,0.0,0.0,1.0,0.0,-0.4688486845496769,0.0,1.0,0.0,0.0,0.2813533429632464,0.2813533429632464,0.2813533429632464
1642851,Kon Knueppel,2025,4,Duke,two_way_wing,guard,False,False,0.0,,,,0.0,77.0,219.0,78.25,1.25,True,,0.08335152116106845,0.7448744999057133,0.17177397893321816,0.9166484788389315,ROT+,0.14065850612845227,-0.24814662869460638,1.0397063048367683,-0.6313428874587195,0.0,0.0,0.0,1.0,0.0,0.14065850612845227,0.0,1.0,0.0,0.0,0.164843159770858,0.164843159770858,0.164843159770858
1642848,Tre Johnson,2025,6,Texas,secondary_creator,guard,False,False,0.0,,,,0.0,76.75,190.4,82.25,5.5,True,,0.27683469287667445,0.5515701309905671,0.17159517613275854,0.7231653071233256,ROT+,0.16175756739853558,-0.20246673892363895,-0.3265698864546306,-1.519104578814806,0.0,0.0,0.0,1.0,0.0,0.16175756739853558,-0.0,1.0,-0.0,-0.0,-0.472807977905502,0.16175756739853558,0.16175756739853558
1642860,Will Riley,2025,21,Illinois,two_way_wing,wing,False,False,0.0,,,,0.0,80.25,185.6,80.75,0.5,True,,0.4398889223151173,0.4248639089487745,0.13524716873610823,0.5601110776848828,ROT+,0.9862794053776887,-1.3176675433463358,-0.21961610696006664,-1.35199103344388,0.40209935252918294,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.7098195437582479,0.0,0.0
1642852,Derik Queen,2025,13,Maryland,rim_runner,forward_big,False,False,0.0,,,,0.0,81.25,247.8,84.5,3.25,True,,0.4266338479670342,0.43907294625609383,0.13429320577687195,0.5733661520329658,ROT+,0.12034805208874448,0.3286586232693892,0.25666955275917325,-0.3559756797791173,0.0,0.6463916666666665,0.0,1.0,0.0,0.0,0.16293613445560154,1.0,0.0,0.16293613445560154,0.0,0.16293613445560154,0.16293613445560154
1642862,Liam McNeeley,2025,29,Connecticut,secondary_creator,wing,False,False,0.0,,,,0.0,78.75,214.6,80.5,1.75,True,,0.5362065259359784,0.33411498644866683,0.1296784876153547,0.4637934740640215,OUT,-0.04947746871640371,-0.8413762545607346,-0.2163414615867141,-0.5526428592377037,0.572125,0.0,0.0,1.0,0.0,-0.04947746871640371,-0.0,1.0,-0.0,-0.0,-0.4856775193707882,-0.0,-0.0
1642856,Egor Dëmin,2025,8,Brigham Young,secondary_creator,wing,False,False,0.0,,,,0.0,80.25,199.2,82.25,2.0,True,,0.30159598809775257,0.5809159370091864,0.11748807489306105,0.6984040119022474,ROT+,0.26017931068898725,0.21713858131172026,-0.47124550290934536,-1.8393813257383982,0.45097250000000005,0.0,0.0,1.0,0.0,0.26017931068898725,-0.0,1.0,-0.0,-0.0,-0.4307957566379498,0.26017931068898725,0.26017931068898725
1642844,Dylan Harper,2025,2,Rutgers,secondary_creator,guard,False,False,0.0,,,,0.0,76.5,213.2,82.5,6.0,True,,0.19336805492629505,0.6958658156861666,0.11076612938753842,0.806631945073705,ROT+,0.31925448960856767,0.7545288052789874,0.21238747889836068,0.33062030716668117,0.0,0.0,0.0,1.0,0.0,0.31925448960856767,0.0,1.0,0.0,0.0,0.4364702098562648,0.4364702098562648,0.4364702098562648
1642867,Collin Murray-Boyles,2025,9,South Carolina,secondary_creator,wing,False,False,0.0,,,,0.0,78.5,239.2,84.75,6.25,True,,0.18186185975660776,0.7164197879522138,0.10171835229117847,0.8181381402433923,ROT+,0.32289985425839707,1.2750547433275081,0.39606354698254786,1.3821733652705523,0.4769722222222222,0.0,0.0,1.0,0.0,0.32289985425839707,0.0,1.0,0.0,0.0,0.8936160600884698,0.8936160600884698,0.8936160600884698
1642873,Amari Williams,2025,46,Kentucky,rim_runner,forward_big,False,False,0.0,,,,0.0,82.0,227.0,89.0,7.0,True,,0.5735401419262921,0.3336938340707224,0.09276602400298559,0.426459858073708,OUT,0.14617916794953806,1.5535982003599622,0.15612583721552933,1.662535739432653,0.0,0.52615,0.47385,0.6919975,0.0,0.0,1.0163967629167274,0.6919975,0.4816196061080913,0.7033440189464681,0.0,0.7033440189464681,0.7033440189464681
1642854,Asa Newell,2025,23,Georgia,offensive_wing,forward_big,False,False,0.0,,,,0.0,81.0,223.8,83.25,2.25,True,,0.2267349168917462,0.6826927319117038,0.09057235119655005,0.7732650831082538,ROT+,0.17786775782305608,0.42974868177481745,0.31783701313866647,0.8058476935004918,0.5005236206896552,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4406113077021233,0.4406113077021233,0.4406113077021233
1642845,VJ Edgecombe,2025,3,Baylor,secondary_creator,guard,False,False,0.0,,,,0.0,76.0,193.2,79.5,3.5,True,,0.3781173472585073,0.5422894734974103,0.07959317924408238,0.6218826527414927,ROT+,-0.05243377192057186,1.5599373382946895,0.2207981734518937,0.7326142880238246,0.0,0.0,0.0,1.0,0.0,-0.05243377192057186,0.0,1.0,0.0,0.0,0.7645369095240119,0.7645369095240119,0.7645369095240119
1642880,Kam Jones,2025,38,Marquette,secondary_creator,guard,False,False,0.0,,,,0.0,75.25,202.4,78.0,2.75,True,,0.1984463936868556,0.7254350311676552,0.07611857514548927,0.8015536063131444,ROT+,0.9392335902746263,0.26610195930763847,0.07863919781818178,-0.796921351898172,0.0,0.0,0.0,1.0,0.0,0.9392335902746263,-0.0,1.0,-0.0,-0.0,0.055198493641865284,0.9392335902746263,0.9392335902746263
1642850,Thomas Sorber,2025,15,Georgetown,rim_runner,forward_big,False,False,0.0,,,,0.0,81.25,262.8,90.0,8.75,True,,0.44344287925914044,0.4818265161421269,0.07473060459873261,0.5565571207408595,ROT+,0.428164754349169,1.6862688190872268,-0.1257959632400642,-0.7371901108516695,0.0,0.4753666666666663,0.5246333333333337,0.6589883333333331,0.0,0.0,0.4767511201685311,0.6589883333333331,0.2501195293444172,0.3141734260946599,0.0,0.3141734260946599,0.3141734260946599
1641780,Johni Broome,2025,35,Auburn,secondary_creator,forward_big,False,False,0.0,,,,0.0,81.25,249.4,84.25,3.0,True,,0.41074888245020186,0.5205226780716489,0.06872843947814927,0.5892511175497981,ROT+,0.1907821855009649,1.790792911485679,-0.00493937909773826,2.76402147821588,0.5754595555555555,0.0,0.0,1.0,0.0,0.1907821855009649,0.0,1.0,0.0,0.0,1.1969312505290517,1.1969312505290517,1.1969312505290517
1642874,Danny Wolf,2025,27,Michigan,playmaking_forward,forward_big,False,False,0.0,,,,0.0,82.5,251.8,86.25,3.75,True,,0.42681732219073254,0.5114673193277359,0.061715358481531556,0.5731826778092675,ROT+,-0.30547625125547606,0.5683493304240923,-0.3769960053563372,1.6478471920377138,0.5362277777777777,0.38250000000000006,0.0,1.0,0.0,-0.30547625125547606,0.4061107684346448,1.0,0.0,0.4061107684346448,0.36599547705570945,0.4061107684346448,0.4061107684346448
1642383,Walter Clayton Jr.,2025,18,Florida,secondary_creator,small_guard,False,False,0.0,,,,0.0,74.0,199.0,76.0,2.0,True,,0.10075083658931372,0.8383469734865031,0.06090218992418315,0.8992491634106863,ROT+,-0.2408622961834518,0.769862175993556,0.5426559710159936,0.2759101163687433,0.0,0.0,0.0,1.0,0.0,-0.2408622961834518,0.0,1.0,0.0,0.0,0.49047714510874585,0.49047714510874585,0.49047714510874585
1642868,Carter Bryant,2025,14,Arizona,two_way_wing,wing,False,False,0.0,,,,0.0,78.5,214.8,83.75,5.25,True,,0.4352228634289459,0.5117068162578794,0.053070320313174726,0.5647771365710541,ROT+,-0.4234143359547528,1.1389577034434852,0.7101699631649643,-0.33945167919802605,0.48274009999999995,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.5369629138778768,0.5369629138778768,0.5369629138778768
1642846,Ace Bailey,2025,5,Rutgers,offensive_wing,wing,False,False,0.0,,,,0.0,79.5,202.8,84.5,5.0,True,,0.6298357923212311,0.32110267104438056,0.04906153663438839,0.37016420767876895,OUT,-0.4498462191388584,0.4939748623169199,-0.9786903341811308,0.0653546516446378,0.5487639,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.20156410673743208,-0.0,-0.0
1642914,Javon Small,2025,48,West Virginia,secondary_creator,small_guard,False,False,0.0,,,,0.0,73.0,190.0,76.75,3.75,True,,0.2548074135139063,0.6991304221195108,0.046062164366582815,0.7451925864860937,ROT+,0.0007466622101284237,0.29546780562070846,0.30158855592028905,0.5817790727761097,0.0,0.0,0.0,1.0,0.0,0.0007466622101284237,0.0,1.0,0.0,0.0,0.3254002073155839,0.3254002073155839,0.3254002073155839
1642910,John Tonje,2025,53,Wisconsin,two_way_wing,guard,False,False,0.0,,,,0.0,76.75,211.8,81.0,4.25,True,,0.5710967384829654,0.3858145254342509,0.04308873608278375,0.4289032615170346,OUT,-0.5588289643077604,-0.6018843225501185,0.6688099458943506,-0.2591008685445782,0.0,0.0,0.0,1.0,0.0,-0.5588289643077604,-0.0,1.0,-0.0,-0.0,-0.08427910196921043,-0.0,-0.0
1643007,Taelon Peter,2025,54,Liberty,two_way_wing,guard,False,False,0.0,,,,0.0,76.0,185.0,80.0,4.0,True,,0.2648415461649961,0.6939265533987449,0.04123190043625912,0.735158453835004,ROT+,0.7987272341855561,-0.31627698712861063,1.3867033539000297,-0.5836201869157073,0.0,0.0,0.0,1.0,0.0,0.7987272341855561,0.0,1.0,0.0,0.0,0.33779791440541085,0.7987272341855561,0.7987272341855561
1642876,Adou Thiero,2025,36,Arkansas,role_player,wing,False,False,0.0,,,,0.0,78.25,218.4,84.0,5.75,True,,0.5543175416945211,0.4046801288808605,0.041002329424618476,0.445682458305479,OUT,-0.11618807134254186,0.8730700178781923,0.43763206315295294,0.91556627429578,0.2290098039215687,0.0,0.0,1.0,0.0,-0.11618807134254186,0.0,1.0,0.0,0.0,0.6302401760858025,0.6302401760858025,0.6302401760858025
1642863,Khaman Maluach,2025,10,Duke,rim_runner,center,False,False,0.0,,,,0.0,84.0,252.8,90.75,6.75,True,,0.4625721595172066,0.49670280359484115,0.04072503688795222,0.5374278404827934,OUT,0.5871966891080587,-0.35663721159713674,0.748773497616123,0.2549727172632567,0.0,0.44597987421383645,0.0,1.0,0.0,0.0,0.20784905786024582,1.0,0.0,0.20784905786024582,0.0,0.20784905786024582,0.20784905786024582
1642878,Tyrese Proctor,2025,49,Duke,secondary_creator,guard,False,False,0.0,,,,0.0,76.25,183.2,79.25,3.0,True,,0.6352767671039377,0.3258790476772695,0.038844185218792925,0.3647232328960624,OUT,0.2391169000202302,-0.599207309459633,-0.1699937374368716,-1.100047875641277,0.0,0.0,0.0,1.0,0.0,0.2391169000202302,-0.0,1.0,-0.0,-0.0,-0.46531825154000894,0.2391169000202302,0.2391169000202302
1642907,Cedric Coward,2025,11,Washington State,offensive_wing,guard,False,False,0.0,,,,0.0,77.25,213.0,86.25,9.0,True,,0.7327357766138604,0.2292975747399684,0.037966648646171296,0.2672642233861397,OUT,-0.6435287441533203,0.4234237042680449,0.5050804923343957,1.4223143306335142,0.0,0.0,0.0,1.0,0.0,-0.6435287441533203,0.0,1.0,0.0,0.0,0.5450864605222251,0.5450864605222251,0.5450864605222251
1642404,Chaz Lanier,2025,37,Tennessee,offensive_wing,guard,False,False,0.0,,,,0.0,75.75,205.8,81.0,5.25,True,,0.42425353349734307,0.5385870166179392,0.03715944988471781,0.575746466502657,ROT+,0.05248978127406129,-0.3677698957829902,0.03675670791742745,-0.4237402307186937,0.0,0.0,0.0,1.0,0.0,0.05248978127406129,-0.0,1.0,-0.0,-0.0,-0.19535368376927956,0.05248978127406129,0.05248978127406129
1641750,Ryan Kalkbrenner,2025,34,Creighton,rim_runner,center,False,False,0.0,,,,0.0,84.0,257.4,90.0,6.0,True,,0.48902476544865564,0.47402618025168375,0.03694905429966058,0.5109752345513443,OUT,0.5341944603108217,0.622984614974313,0.606701265908037,-1.2304873288411668,0.0,0.5011376564277586,0.0,1.0,0.0,0.0,0.24577688658470664,1.0,0.0,0.24577688658470664,0.0,0.24577688658470664,0.24577688658470664
