miss_type,experiment,player_id,player_name,draft_year,validation_year,pick_number,college,position_name,prospect_archetype,tier3,pred_tier3,p_star,p_rot_plus,p_out,resid_playmaking_index,resid_defensive_event_index,resid_scoring_efficiency_index,resid_rebounding_index,creator_to_wing_scaling_signal,big_offensive_scalability,defensive_big_offense_floor,defensive_big_signal_cap,low_ast_rim_protector_risk,creator_residual_star_signal,big_residual_star_signal_raw,big_residual_star_signal_cap,defensive_big_residual_fp_risk,big_residual_star_signal,wing_residual_star_signal,residual_star_signal,residual_star_signal_positive,max_gs_first_3,rotation_seasons_15_mpg,is_star,is_all_nba_first_5,star_level,first_all_nba_season,first_all_nba_year_in_league,best_all_nba_team_first_5,all_nba_selections_first_5,is_starter,is_rotation,height_wo_shoes,weight,wingspan,wingspan_height_diff
TOP5_STAR_FALSE_NEGATIVE,clean_adjusted_internal_two_stage,1628991,Jaren Jackson Jr.,2018,2018,4,Michigan State,PF,stretch_big,2,1,0.12042877012036693,0.6329317474250009,0.2466394824546322,,,,,0.0,0.714,0.28600000000000003,0.8140999999999999,0.0,,,,,,,,,57,8,True,False,1,,,,0,True,True,81.75,236.0,89.25,7.5
